id,Rings
90842,12.712555726330232
90843,10.541893685274983
90844,14.00931507852201
90845,10.694148141221854
90846,12.039801687724156
90847,6.993099787846926
90848,10.016842996590686
90849,9.341274576912374
90850,9.1792070717524
90851,13.220670001366413
90852,5.981433831966657
90853,11.098251393131777
90854,11.688756850708986
90855,7.245735636331812
90856,9.19104720262542
90857,11.246796919454777
90858,11.662343308082706
90859,10.411209935373176
90860,12.608819171287104
90861,9.492315125025215
90862,11.240775398652033
90863,9.103387324240273
90864,8.743558441002627
90865,15.484406475734431
90866,15.67248095299615
90867,11.706048120147015
90868,12.294265033551158
90869,8.013465745464043
90870,13.498669977541752
90871,12.44107101268023
90872,15.724797717378365
90873,8.090268258877654
90874,14.610438010286321
90875,8.60488254862402
90876,10.710446900055413
90877,9.396780994717501
90878,7.97126423836954
90879,9.107618962844098
90880,8.267509381773325
90881,12.427518304776171
90882,11.024779240229075
90883,11.53661942060512
90884,13.35874994442364
90885,10.458380990125296
90886,13.189016081422631
90887,5.7463434595520315
90888,9.204525738723184
90889,13.995053771580682
90890,10.073744296674532
90891,11.203808465634046
90892,11.413502563607572
90893,4.44101244308315
90894,11.754854327154483
90895,11.174527794981444
90896,6.611698599341991
90897,5.619094578978656
90898,5.874799474503534
90899,15.07179039109461
90900,11.236391849386127
90901,12.813966245270803
90902,8.729497029107451
90903,6.766693123937666
90904,7.173332140028553
90905,7.741599152386823
90906,7.464340392267026
90907,9.952213562752862
90908,4.2938840746524365
90909,14.591869434115225
90910,9.513001183765919
90911,7.7804953617879065
90912,17.81701937041607
90913,9.431331794968406
90914,9.156808881447226
90915,6.922045674764871
90916,8.889317703805338
90917,12.113419544481058
90918,7.556257385842935
90919,8.8089045919135
90920,11.87150984731106
90921,6.92572561655769
90922,7.6242105150142025
90923,9.788984415529553
90924,10.258628954648094
90925,11.069138862615912
90926,11.268739190080947
90927,10.061467684359553
90928,13.182124653817363
90929,12.66092082804691
90930,10.223868001065625
90931,11.062876334539673
90932,13.19477608475106
90933,10.303216314576657
90934,14.154310760276708
90935,8.666785916268235
90936,10.262674530088972
90937,11.450983946907284
90938,9.260893059765506
90939,9.431922019217456
90940,8.18403305305928
90941,7.472290653338347
90942,5.537201537373795
90943,12.647706152892408
90944,6.867425640834397
90945,9.6758397832305
90946,9.097795963980992
90947,10.623505309236753
90948,10.889901700121301
90949,12.480936660121152
90950,11.082238658258868
90951,9.829782956205635
90952,8.19930601972885
90953,7.148957766854677
90954,11.323127577423275
90955,8.475689865432734
90956,8.343076652276874
90957,10.637974597771864
90958,3.8883700742321246
90959,7.398307191589289
90960,11.285358940757368
90961,7.116707733773017
90962,11.11884262305693
90963,5.569320980601384
90964,12.040249428628753
90965,6.463957615006127
90966,10.660131072195707
90967,9.637703046387355
90968,11.745989873260418
90969,10.229065862420683
90970,9.834203650141
90971,7.589491863144819
90972,9.841159251387964
90973,10.865272548169923
90974,9.074135242334687
90975,10.836078527281758
90976,8.071074298615004
90977,8.493750027180095
90978,6.588898056402408
90979,9.45629220333189
90980,8.873974885854308
90981,12.189830600878327
90982,13.061418314309993
90983,4.087418114686543
90984,9.374786714757617
90985,6.473439716991254
90986,13.866539626256458
90987,8.679052922903717
90988,8.55436096548298
90989,11.714541274206663
90990,9.324482054958583
90991,8.07878681664445
90992,4.842461716869334
90993,9.095092242708127
90994,12.641057596553319
90995,7.142016208800791
90996,14.825393048830426
90997,9.911183401493831
90998,6.955696205450103
90999,6.0374736354871255
91000,11.937152545419412
91001,7.502294797932861
91002,8.46088099167193
91003,10.679403617395558
91004,9.492579519017049
91005,7.806641251930751
91006,11.878658769421534
91007,8.494061587997194
91008,7.769644281449461
91009,11.679300622091596
91010,10.194054115138561
91011,10.280354460037948
91012,8.982888450320349
91013,10.276183365359966
91014,9.060362642975127
91015,9.621609490956688
91016,7.534435642854033
91017,11.859988937195796
91018,7.227727302049653
91019,11.306095882839962
91020,7.82969508737472
91021,11.297699441319605
91022,8.445723585268755
91023,5.291344755765947
91024,6.872675275980615
91025,11.386857956679975
91026,8.955968973728512
91027,7.365896120598443
91028,11.705437923573975
91029,10.483987606402945
91030,8.758770870252215
91031,8.628221615655193
91032,7.0668327861192815
91033,4.730916246021578
91034,10.243941734313525
91035,9.079895797628192
91036,13.137594682955214
91037,7.125788525405154
91038,13.173538506986718
91039,11.450169658388907
91040,8.942367994412695
91041,8.256102177269685
91042,10.086236940377535
91043,11.898626257050076
91044,7.469665020434286
91045,8.120469932041884
91046,8.10830868388164
91047,6.969804850352152
91048,10.373598388880144
91049,10.110822323847197
91050,10.299367099551587
91051,8.860598537572102
91052,10.757293716266464
91053,10.980771315840508
91054,8.600868300335518
91055,7.308920048681753
91056,13.220043345646909
91057,11.344818158646587
91058,16.5413042632135
91059,13.300331679344959
91060,9.343164112432786
91061,7.950663385351412
91062,14.735372025367115
91063,8.194306457563776
91064,9.610870617347706
91065,9.505912303567266
91066,9.341279810469372
91067,8.898313007983086
91068,10.836685570585091
91069,8.81320139293409
91070,8.299177320547575
91071,7.995618635586856
91072,5.31689478975517
91073,6.198034981836123
91074,14.323311434716402
91075,7.119006844805585
91076,12.471398070451276
91077,8.111136125009486
91078,6.61881104321243
91079,7.257642422599032
91080,8.518631914491387
91081,7.625166109198205
91082,10.049793243079261
91083,10.78194160841329
91084,7.991318128976827
91085,12.335064438634904
91086,11.015495820226565
91087,12.308996695473393
91088,9.330108265851266
91089,9.328961616657132
91090,11.525525157368763
91091,9.306296472668539
91092,10.212706367396693
91093,7.085007509185313
91094,6.517268260993706
91095,11.079598124841793
91096,11.426918569758014
91097,15.582945720221737
91098,7.081230763927205
91099,6.756115918736701
91100,9.618774802531695
91101,11.90446775895753
91102,7.773500278523966
91103,9.070528091421531
91104,9.95951791724205
91105,16.099212319927766
91106,12.075672706204116
91107,6.7117013932707845
91108,10.379236491856913
91109,11.935873029847457
91110,13.753366741868035
91111,8.368119042993776
91112,9.146243863978931
91113,9.858319708950768
91114,5.875397244042016
91115,11.120978873552922
91116,6.325762012019263
91117,8.526686917352077
91118,6.6348273864871965
91119,8.24975352540055
91120,9.856613994651674
91121,9.352449296398472
91122,6.318213594411048
91123,9.404409128490485
91124,13.355062081183554
91125,7.8574097207095095
91126,8.183204817642242
91127,6.384160848076108
91128,6.9249504693817725
91129,9.096870123804202
91130,9.148320892899822
91131,8.345367405138344
91132,13.098830955425063
91133,11.03309811283389
91134,9.895839187542384
91135,7.209083692502542
91136,10.26741507371879
91137,11.440675165109283
91138,7.93844155566299
91139,9.05176746814102
91140,8.794718439018137
91141,8.931962856262095
91142,10.911010820743535
91143,6.806071382570987
91144,10.865125476193725
91145,13.250499640278672
91146,5.599097520210345
91147,10.287353862658952
91148,12.81394023552707
91149,7.439064853590794
91150,15.193809073995128
91151,10.928812733223921
91152,9.067400745378546
91153,9.374351021745975
91154,7.495887226605317
91155,10.544926437874768
91156,6.774375557631872
91157,11.63795829474163
91158,9.744036854377319
91159,9.389036930916706
91160,9.089115072026454
91161,9.516021770994804
91162,11.281246015638667
91163,5.701346423418504
91164,8.970122903191104
91165,11.643857200758951
91166,10.085740311425546
91167,8.425425731414192
91168,16.526625526039552
91169,9.004312453963212
91170,6.948346960107989
91171,8.876231959128233
91172,9.08046432590189
91173,12.974839839104426
91174,6.4293117866814296
91175,9.4415389436261
91176,11.473668113919835
91177,11.315033265711127
91178,4.461726869130799
91179,13.654760521619949
91180,12.643738180821936
91181,9.052046762885627
91182,10.45556727119373
91183,7.098665580219639
91184,6.610069518786339
91185,12.707247383653755
91186,9.618615787558934
91187,9.397898905774953
91188,9.362539731311319
91189,11.561516719965724
91190,5.688980495067981
91191,8.304321929386505
91192,12.166058209560767
91193,8.105826652140498
91194,7.959252731482348
91195,7.829392393012409
91196,8.345660261282458
91197,8.337058479714555
91198,6.679943683484631
91199,7.022141005287876
91200,9.679113606414028
91201,9.635328570776014
91202,13.29465295259651
91203,8.010855778459105
91204,7.168997103031066
91205,16.52802691877859
91206,12.051864382179495
91207,13.192959517144919
91208,10.374258073748072
91209,10.16477584997438
91210,6.614516523553964
91211,10.23858811816534
91212,9.25308351972908
91213,6.147492404417312
91214,13.260573379943805
91215,8.659959212302821
91216,5.5035363325747
91217,8.515479870351507
91218,9.29971621942119
91219,9.83251716709933
91220,10.332213007273804
91221,6.927404174361593
91222,12.730285581334826
91223,11.038016748819357
91224,9.789944361874554
91225,9.970517323185945
91226,11.565541152277955
91227,6.77074784601937
91228,8.964347834850393
91229,9.644527046306944
91230,10.905701082888259
91231,11.794230726505239
91232,7.119954655095418
91233,15.327208278394824
91234,7.440058732140742
91235,9.252110841818038
91236,9.46690585869492
91237,7.08297969714842
91238,8.263117286492772
91239,8.753868336401915
91240,8.7818886041699
91241,11.901072762622869
91242,9.7973901202352
91243,10.662626954305303
91244,13.276612443329034
91245,11.67690104731321
91246,7.013939867013924
91247,9.274482184057184
91248,10.843936279017695
91249,11.412773488141422
91250,7.093677784442744
91251,12.800118799312294
91252,11.757663213788693
91253,8.054098035058976
91254,6.968489373666918
91255,12.856684276172164
91256,10.365854852413733
91257,7.174434903539366
91258,7.9646772440266185
91259,14.294383896906067
91260,10.203670718944528
91261,8.535058055490259
91262,9.035491646476817
91263,6.152408172327202
91264,8.977545453811434
91265,6.909154896385282
91266,10.843276244879934
91267,7.855905404656163
91268,7.481399797515938
91269,12.557811117532832
91270,17.099627560782807
91271,6.944509890233771
91272,8.862075018698974
91273,14.13973710661906
91274,9.9035102847327
91275,9.196579158337737
91276,12.774498455987498
91277,11.087652369131142
91278,11.270021114763743
91279,8.562595318031581
91280,8.82252630083008
91281,7.340751867499205
91282,10.719344989310336
91283,9.376338005619173
91284,8.990704849727821
91285,9.392661463717218
91286,8.58458979759382
91287,9.594036006580172
91288,9.607317515603391
91289,9.240678975308654
91290,7.4078262797479475
91291,7.246287734816085
91292,18.616151336761817
91293,9.692475654630659
91294,9.185444342371342
91295,14.009933248290768
91296,9.254242206397917
91297,11.890147140213752
91298,15.641703238015623
91299,8.089867216704382
91300,7.9657480888840055
91301,8.79508189760869
91302,9.223676877668373
91303,9.33390175654695
91304,11.19306127772088
91305,10.212106690745806
91306,5.87281079471165
91307,9.528081452707001
91308,11.252679696429198
91309,12.362527308560802
91310,13.058565953950065
91311,8.211554825508413
91312,10.30541657704541
91313,9.204424858050434
91314,6.37950509749704
91315,9.03585046204964
91316,7.422068725186513
91317,10.225344390561112
91318,8.267216009964834
91319,7.321636020678735
91320,8.314919768233493
91321,7.927119576194339
91322,4.737537531848485
91323,8.941738726217768
91324,7.42977088199562
91325,7.231978796873937
91326,10.56636503282369
91327,14.588756141924398
91328,10.831069187866552
91329,10.631070437169319
91330,10.243803174062547
91331,9.173644833933254
91332,14.438637380127936
91333,8.418656856345484
91334,10.764948250667343
91335,4.3443469176907925
91336,14.047683804632289
91337,10.656975850786278
91338,9.532236052853287
91339,10.695811646996708
91340,7.559321887316664
91341,6.065953289992161
91342,9.769660392820988
91343,7.360931244926507
91344,6.6929491883312116
91345,7.4936659738167855
91346,7.415261835752205
91347,11.687579915032039
91348,9.88054329348878
91349,9.962510428035921
91350,3.967722324887286
91351,11.883312876525501
91352,9.351963836514608
91353,10.389922573080284
91354,9.541116786094971
91355,7.397406181943333
91356,11.821421902889478
91357,11.106768645726335
91358,17.121962855490093
91359,12.017706108469536
91360,5.7680972795744
91361,10.035619029308686
91362,8.546835616298663
91363,12.305071763204118
91364,9.086080657721984
91365,8.782071155869218
91366,9.361578623609498
91367,10.86054207197733
91368,7.087419839383516
91369,9.286627292899384
91370,10.683763631385998
91371,8.295146243740058
91372,6.835230331673836
91373,11.130043430758713
91374,6.621118898421393
91375,9.108629675799211
91376,8.855006273201852
91377,10.148664727307864
91378,11.380834343545281
91379,7.169184222091556
91380,9.836388605161256
91381,10.857700333688213
91382,4.345259442764427
91383,7.2342558423222885
91384,8.583658054110776
91385,11.167563187126243
91386,9.469708395721877
91387,11.306487949328195
91388,12.232850398270427
91389,6.196677051568048
91390,7.735923120063212
91391,7.73733757218933
91392,11.582458886294582
91393,8.93071988737051
91394,9.808248647088934
91395,10.20075251910861
91396,10.43794076081526
91397,11.18342708604501
91398,11.03267589410404
91399,7.9853902317172905
91400,6.5803242804545095
91401,9.300952951175397
91402,13.299834181769603
91403,4.723458441153419
91404,9.290991458647925
91405,12.134198189772308
91406,13.451854955180425
91407,7.206839789033257
91408,8.514616068961123
91409,12.152057375503466
91410,9.080365054400074
91411,11.265741168661172
91412,13.2900677738162
91413,9.105303172377504
91414,8.18673882012401
91415,9.217624754171288
91416,9.476506236018759
91417,9.174875534849393
91418,12.832879037641273
91419,12.057635241591292
91420,11.411160817110778
91421,9.509342830305432
91422,9.500783683123872
91423,13.40881532459527
91424,7.077025607400344
91425,9.519258042267793
91426,7.740175391280618
91427,8.986675145384565
91428,10.105316875168462
91429,7.65144526155076
91430,14.4111219549535
91431,6.7028565969005065
91432,17.02566389372022
91433,7.418973387985028
91434,11.229710709661363
91435,10.8318340739258
91436,12.121047095716289
91437,11.368306079502627
91438,8.232507636396571
91439,12.83467540210813
91440,13.36400753984492
91441,7.618067127087804
91442,9.766772194051667
91443,14.658726740848968
91444,10.884969349492229
91445,9.598355147318216
91446,6.661545329298077
91447,15.874710949194636
91448,7.1724173901262676
91449,10.515184596902378
91450,13.752728750798358
91451,12.36787787610069
91452,10.61000623181821
91453,8.28919077225563
91454,10.27880469051116
91455,16.35456210156734
91456,11.116020024781536
91457,6.443642472956006
91458,9.33754763340836
91459,10.822255959886741
91460,10.406795002770838
91461,10.248439377086752
91462,8.71609667645676
91463,11.806963483997388
91464,9.20418948237518
91465,9.305381635100805
91466,10.237863958666145
91467,18.478246620155396
91468,10.577328858366451
91469,12.360219335398062
91470,7.578081408912794
91471,10.286943909402488
91472,4.3901223045285676
91473,9.607061273849997
91474,11.392172946356936
91475,9.517893099040041
91476,14.13683236474914
91477,6.9586482343862235
91478,8.85420830663152
91479,4.206677970925799
91480,12.055808360505434
91481,14.62653934377246
91482,9.386373540878848
91483,8.242174631041006
91484,6.573793360030111
91485,10.009373224521493
91486,9.720589935096713
91487,9.017292456672804
91488,12.306568168925303
91489,15.084876548948507
91490,10.614071047876013
91491,7.464073449266981
91492,10.354318481707459
91493,7.473993759071907
91494,10.793615919845902
91495,10.332275431721866
91496,10.263809999527071
91497,7.925447261002157
91498,7.938035637179375
91499,9.374134904795262
91500,9.422011724884904
91501,10.531515448285933
91502,10.361435471797883
91503,8.795715594660647
91504,8.006595024433318
91505,7.578841816015142
91506,11.452920850553989
91507,11.191346069306132
91508,8.736597759227147
91509,10.762998680050785
91510,11.402972336244545
91511,11.467426894144449
91512,9.885076684207077
91513,8.392799638640206
91514,7.818227401801978
91515,9.528015861422384
91516,9.691785465299958
91517,4.455597456664123
91518,11.746770983151128
91519,7.050866653302261
91520,6.813009689064473
91521,11.383601848947926
91522,7.819541740649531
91523,11.106923418683754
91524,7.10746742412961
91525,11.392674954715098
91526,8.130668482778518
91527,8.383128218331542
91528,12.640115909081025
91529,10.474897575812953
91530,7.106790757016661
91531,10.437754389546303
91532,14.4931645160059
91533,14.48061012615453
91534,8.614705317991042
91535,8.470201815703254
91536,9.58745451780783
91537,12.32811950568435
91538,7.9970287340915664
91539,8.633135944949172
91540,11.515250145161781
91541,9.087035844038375
91542,10.428768491704973
91543,18.194084282337883
91544,9.229669476570871
91545,7.314644714123282
91546,12.535420603925711
91547,9.707633112493221
91548,10.53245422260011
91549,8.43399525428434
91550,8.647071115835523
91551,8.69705533833885
91552,9.354259584942405
91553,9.747480934311245
91554,6.588889138782896
91555,8.23185969848477
91556,5.931174734040747
91557,11.890471322714955
91558,14.352119276905471
91559,8.274903714552767
91560,8.929426056599603
91561,9.999232186953323
91562,9.776927540671878
91563,7.5783506406556
91564,11.18806347532713
91565,12.623287515132022
91566,5.890017977427693
91567,9.31811705850733
91568,11.259514794631771
91569,3.8254772345408257
91570,9.59952087219961
91571,9.53705291104499
91572,11.929735023008304
91573,8.03341730892857
91574,10.316865958027458
91575,10.19656808502265
91576,9.398500665272474
91577,10.894362282091215
91578,8.68883525507277
91579,10.666678373871758
91580,11.01495299720385
91581,10.655181119777426
91582,11.094821186905637
91583,9.122782803924629
91584,9.22713237780055
91585,11.438186523436666
91586,11.770985014926246
91587,6.494572186063766
91588,11.150809127766276
91589,5.705270296870118
91590,11.058398974351306
91591,5.548342269468857
91592,7.307720212207505
91593,5.426115222193939
91594,8.097049262405065
91595,8.204462819179119
91596,7.17395446116192
91597,9.438794438508427
91598,11.390302352416287
91599,11.094390692041813
91600,9.1192421889419
91601,6.639261658794559
91602,10.980387044627161
91603,8.193868609850021
91604,10.528635137419956
91605,8.445739603808676
91606,9.973220616810924
91607,8.572057246586413
91608,7.32706682593639
91609,16.377767170539613
91610,9.482048126551378
91611,9.554627189039673
91612,12.060470822763255
91613,9.923264144157143
91614,11.580946207449637
91615,9.435497210951729
91616,8.80373424753818
91617,7.01841040662235
91618,9.319901493181357
91619,9.12040476865508
91620,6.56071092680503
91621,10.130888842762936
91622,8.72144389310622
91623,17.15378754524156
91624,8.860256174145889
91625,6.2015243557171456
91626,9.522633755919323
91627,9.86894348810555
91628,11.310305100823035
91629,10.291740196215834
91630,11.02979867515529
91631,8.43582456577275
91632,10.430569146561716
91633,12.24104213934764
91634,7.5468127184361435
91635,10.034144069505858
91636,7.033384017820899
91637,11.245612741448245
91638,10.704401064384806
91639,9.63916789417493
91640,8.429169751896527
91641,5.767824328617435
91642,10.761739668496991
91643,8.73908525286054
91644,10.587101500976525
91645,5.830161343165637
91646,5.815840055680153
91647,12.75771388233878
91648,8.812733984534574
91649,10.076860452381313
91650,9.069518944430873
91651,8.42880701032259
91652,9.825464449152797
91653,7.26521780596793
91654,6.462267869204578
91655,13.798723463783093
91656,5.594935676773559
91657,7.649878965398716
91658,6.4151707054647
91659,9.83284740705058
91660,9.98578783332873
91661,8.925080045998248
91662,7.354669014604565
91663,4.142801644517866
91664,9.918099049958043
91665,8.619759342913138
91666,15.37494764152273
91667,6.694499052936816
91668,17.97100683684533
91669,10.079190411024985
91670,7.278109229024954
91671,7.466880416670437
91672,7.353244777923601
91673,10.191609352333861
91674,11.005229798880478
91675,10.65601711058408
91676,9.51400964975398
91677,14.658067951130917
91678,6.378778659971247
91679,9.677969728500486
91680,12.894416264330523
91681,10.608717453413595
91682,8.511032745894326
91683,4.597356733047835
91684,10.300203345216637
91685,7.3180082946223965
91686,8.698009846243197
91687,10.513810573046465
91688,16.445925412584355
91689,9.86041813122961
91690,7.712423308550142
91691,4.860750910888479
91692,11.40750169122044
91693,9.511261458470994
91694,9.776855274016285
91695,7.545542901738567
91696,7.026498726250487
91697,9.50778397681578
91698,3.9965441070098806
91699,10.810953998594455
91700,7.956937225615633
91701,12.096682680967097
91702,10.68731180280511
91703,11.498762989291599
91704,8.015419470805401
91705,7.540869939246599
91706,9.213022574558885
91707,9.93508636297825
91708,11.470648725630978
91709,11.765689727425137
91710,10.240921755536347
91711,14.948055101654235
91712,10.476388318951724
91713,14.447873192453425
91714,13.725990481471577
91715,10.556685799209022
91716,14.047238983663973
91717,12.278207999446195
91718,10.204389345095205
91719,13.862071823183134
91720,9.659553745825328
91721,10.900010751850502
91722,9.202909707903776
91723,15.103390471963616
91724,7.266513166846449
91725,12.406536348602984
91726,8.411838618557447
91727,4.26783317086955
91728,8.734737664684296
91729,13.296614209358058
91730,10.094421514443887
91731,16.243401367666657
91732,7.307019715619707
91733,11.68912275414471
91734,12.304187363994778
91735,7.840039359629416
91736,6.311504170511516
91737,8.082146162669211
91738,8.898491041361712
91739,10.625279346183543
91740,12.969819191350503
91741,9.871258822819597
91742,10.04889151152522
91743,8.678568263863305
91744,9.608156372801092
91745,7.904383688934868
91746,12.882764446094361
91747,8.23119168682182
91748,12.326940225474656
91749,14.718285895367924
91750,9.060155931068827
91751,6.181256051499867
91752,6.233547148013943
91753,7.179041557929983
91754,11.281226931604971
91755,8.407297603875955
91756,9.476081573522885
91757,10.695312789027614
91758,9.916591106944809
91759,10.688474922246565
91760,14.634947637137087
91761,8.125169821818902
91762,10.503304706401137
91763,4.813358738407186
91764,11.448581770357425
91765,9.960727735436603
91766,7.8463104195768105
91767,8.370175640077367
91768,10.955441178282236
91769,13.749330530216836
91770,6.812618024501883
91771,14.610223547098519
91772,9.392461536761179
91773,9.469494421932401
91774,11.546430971115406
91775,6.135607683301003
91776,11.539365392462337
91777,4.404039523659651
91778,14.834673418939945
91779,9.068975062681522
91780,6.920415376734877
91781,9.355914817450596
91782,13.817537697821335
91783,9.618787108975061
91784,8.528794784225338
91785,11.39046511122636
91786,9.324776322067441
91787,13.124170840982416
91788,12.381557129824591
91789,9.709886558609368
91790,11.031904567267084
91791,7.183616354985049
91792,5.700735801330459
91793,10.414354805487172
91794,10.13812824503468
91795,17.897350099343072
91796,7.219440334703518
91797,14.02581302470768
91798,7.869926667989862
91799,12.98540419299485
91800,10.855063348826532
91801,9.17107931774944
91802,11.071536862465761
91803,6.226812318681016
91804,7.352673885192547
91805,13.622461331182754
91806,7.666955985831618
91807,5.532396008746122
91808,10.280626578249294
91809,10.72144958638477
91810,12.881145303252174
91811,10.55662655423189
91812,7.021049876808621
91813,7.482297441164186
91814,11.175028016886568
91815,10.034705084272941
91816,8.959713278786667
91817,7.6952100502733
91818,7.087931146907404
91819,6.144436354684721
91820,8.975427651255869
91821,5.955998900775552
91822,10.481387142468082
91823,12.555804951270353
91824,7.260383675629738
91825,9.376250112454457
91826,7.712186387566244
91827,9.79622720730996
91828,8.727368857281078
91829,11.6304691368308
91830,6.991748750456595
91831,8.880516297259165
91832,7.300908114767013
91833,9.560316179839795
91834,10.945757462383433
91835,5.595317347336926
91836,7.9257499324073875
91837,8.854412550060424
91838,8.765189377093394
91839,12.48316113015217
91840,7.542568052554727
91841,9.693574850930379
91842,6.962937986777804
91843,11.164009295795172
91844,4.881175614506543
91845,12.051156735788329
91846,9.99882430594189
91847,6.6915815834734085
91848,9.891373751761002
91849,14.09972256899402
91850,8.852498255900509
91851,10.897239000427401
91852,15.091214537664337
91853,9.909823135475552
91854,7.185039518270372
91855,9.561624840554906
91856,8.366705116539555
91857,7.791451016196257
91858,9.429257855664526
91859,8.889286063468772
91860,8.885942449367132
91861,6.880937093105363
91862,8.812355029514357
91863,7.225789068529267
91864,4.505321235273997
91865,13.029817485049533
91866,7.11678478760641
91867,10.54923098927203
91868,9.156616944951413
91869,9.16454298778794
91870,11.340811299363706
91871,10.985404281323373
91872,5.142706239898313
91873,12.248404640381302
91874,9.601550223117599
91875,6.015024813983961
91876,8.92093940379986
91877,8.296020754406447
91878,10.011098600529243
91879,6.736878214962044
91880,11.169512433658376
91881,9.490474851918087
91882,15.0365304815372
